Organism Scientific Name	Organism Common Name	Organism Qualifier	Taxonomy id	Assembly Name	Assembly Accession	Source	Annotation	Level	Contig N50	Size	Submission Date	Gene Count	BioProject	BioSample
Bacteriophage sp.		isolate: 1525_120361	38018	ASM2997648v1	GCA_029976485.1	GenBank		Complete Genome	15913	15913	2022-09-02		PRJNA862966	
Bacteriophage sp.		isolate: 1520_49196	38018	ASM2997649v1	GCA_029976495.1	GenBank		Complete Genome	38649	38649	2022-09-02		PRJNA862966	
Bacteriophage sp.		isolate: 1508_32260	38018	ASM2997650v1	GCA_029976505.1	GenBank		Complete Genome	49500	49500	2022-09-02		PRJNA862966	
Bacteriophage sp.		isolate: 1499_26413	38018	ASM2997651v1	GCA_029976515.1	GenBank		Complete Genome	48827	48827	2022-09-02		PRJNA862966	
Bacteriophage sp.		isolate: 1494_87037	38018	ASM2997652v1	GCA_029976525.1	GenBank		Complete Genome	100196	100196	2022-09-02		PRJNA862966	
Bacteriophage sp.		isolate: 1491_21699	38018	ASM2997653v1	GCA_029976535.1	GenBank		Complete Genome	99499	99499	2022-09-02		PRJNA862966	
Bacteriophage sp.		isolate: 1489_10710	38018	ASM2997654v1	GCA_029976545.1	GenBank		Complete Genome	35043	35043	2022-09-02		PRJNA862966	
Bacteriophage sp.		isolate: 1480_35919	38018	ASM2997655v1	GCA_029976555.1	GenBank		Complete Genome	54075	54075	2022-09-02		PRJNA862966	
Bacteriophage sp.		isolate: 1480_31720	38018	ASM2997656v1	GCA_029976565.1	GenBank		Complete Genome	31550	31550	2022-09-02		PRJNA862966	
Bacteriophage sp.		isolate: 1472_77184	38018	ASM2997657v1	GCA_029976575.1	GenBank		Complete Genome	17138	17138	2022-09-02		PRJNA862966	
Bacteriophage sp.		isolate: 1458_107231	38018	ASM2997658v1	GCA_029976585.1	GenBank		Complete Genome	18035	18035	2022-09-02		PRJNA862966	
Bacteriophage sp.		isolate: 1455_65970	38018	ASM2997659v1	GCA_029976595.1	GenBank		Complete Genome	50797	50797	2022-09-02		PRJNA862966	
Bacteriophage sp.		isolate: 1430_29590	38018	ASM2997660v1	GCA_029976605.1	GenBank		Complete Genome	12397	12397	2022-09-02		PRJNA862966	
Bacteriophage sp.		isolate: 1420_52606	38018	ASM2997661v1	GCA_029976615.1	GenBank		Complete Genome	19411	19411	2022-09-02		PRJNA862966	
Bacteriophage sp.		isolate: 1358_107582	38018	ASM2997662v1	GCA_029976625.1	GenBank		Complete Genome	11152	11152	2022-09-02		PRJNA862966	
Bacteriophage sp.		isolate: 1355_83668	38018	ASM2997663v1	GCA_029976635.1	GenBank		Complete Genome	16608	16608	2022-09-02		PRJNA862966	
Bacteriophage sp.		isolate: 1350_26659	38018	ASM2997664v1	GCA_029976645.1	GenBank		Complete Genome	15846	15846	2022-09-02		PRJNA862966	
Bacteriophage sp.		isolate: 1311_81480	38018	ASM2997665v1	GCA_029976655.1	GenBank		Complete Genome	11705	11705	2022-09-02		PRJNA862966	
Bacteriophage sp.		isolate: 1310_14513	38018	ASM2997666v1	GCA_029976665.1	GenBank		Complete Genome	30488	30488	2022-09-02		PRJNA862966	
Bacteriophage sp.		isolate: 1303_57975	38018	ASM2997667v1	GCA_029976675.1	GenBank		Complete Genome	16075	16075	2022-09-02		PRJNA862966	
Bacteriophage sp.		isolate: 1263_14105	38018	ASM2997668v1	GCA_029976685.1	GenBank		Complete Genome	57215	57215	2022-09-02		PRJNA862966	
Bacteriophage sp.		isolate: 1239_41492	38018	ASM2997672v1	GCA_029976725.1	GenBank		Complete Genome	58081	58081	2022-09-02		PRJNA862966	
Bacteriophage sp.		isolate: 1211_94209	38018	ASM2997676v1	GCA_029976765.1	GenBank		Complete Genome	16033	16033	2022-09-02		PRJNA862966	
Bacteriophage sp.		isolate: 1208_79432	38018	ASM2997679v1	GCA_029976795.1	GenBank		Complete Genome	15713	15713	2022-09-02		PRJNA862966	
Bacteriophage sp.		isolate: 1200_93108	38018	ASM2997681v1	GCA_029976815.1	GenBank		Complete Genome	19148	19148	2022-09-02		PRJNA862966	
Bacteriophage sp.		isolate: 0551_73952	38018	ASM2997685v1	GCA_029976855.1	GenBank		Complete Genome	10458	10458	2022-09-02		PRJNA862966	
Bacteriophage sp.		isolate: 0534_61566	38018	ASM2997688v1	GCA_029976885.1	GenBank		Complete Genome	16351	16351	2022-09-02		PRJNA862966	
Bacteriophage sp.		isolate: 0518_21443	38018	ASM2997692v1	GCA_029976925.1	GenBank		Complete Genome	51782	51782	2022-09-02		PRJNA862966	
Bacteriophage sp.		isolate: 0441_78020	38018	ASM2997696v1	GCA_029976965.1	GenBank		Complete Genome	57208	57208	2022-09-02		PRJNA862966	
Bacteriophage sp.		isolate: 0438_46193	38018	ASM2997698v1	GCA_029976985.1	GenBank		Complete Genome	58385	58385	2022-09-02		PRJNA862966	
Bacteriophage sp.		isolate: 0435_52860	38018	ASM2998050v1	GCA_029980505.1	GenBank		Complete Genome	15136	15136	2022-09-02		PRJNA862966	
Bacteriophage sp.		isolate: 0424_16966	38018	ASM2998051v1	GCA_029980515.1	GenBank		Complete Genome	29508	29508	2022-09-02		PRJNA862966	
Bacteriophage sp.		isolate: 0369_38395	38018	ASM2998052v1	GCA_029980525.1	GenBank		Complete Genome	42897	42897	2022-09-02		PRJNA862966	
Bacteriophage sp.		isolate: 0352_26626	38018	ASM2998053v1	GCA_029980535.1	GenBank		Complete Genome	16731	16731	2022-09-02		PRJNA862966	
Bacteriophage sp.		isolate: 0331_41034	38018	ASM2998054v1	GCA_029980545.1	GenBank		Complete Genome	11316	11316	2022-09-02		PRJNA862966	
Bacteriophage sp.		isolate: 0324_56229	38018	ASM2998055v1	GCA_029980555.1	GenBank		Complete Genome	15811	15811	2022-09-02		PRJNA862966	
Bacteriophage sp.		isolate: 0317_43215	38018	ASM2998061v1	GCA_029980615.1	GenBank		Complete Genome	16149	16149	2022-09-02		PRJNA862966	
Bacteriophage sp.		isolate: 0305_18565	38018	ASM2998064v1	GCA_029980645.1	GenBank		Complete Genome	17332	17332	2022-09-02		PRJNA862966	
Bacteriophage sp.		isolate: 0266_40206	38018	ASM2998065v1	GCA_029980655.1	GenBank		Complete Genome	57519	57519	2022-09-02		PRJNA862966	
Bacteriophage sp.		isolate: 0260_12826	38018	ASM2998066v1	GCA_029980665.1	GenBank		Complete Genome	16161	16161	2022-09-02		PRJNA862966	
Bacteriophage sp.		isolate: 0211_70456	38018	ASM2998067v1	GCA_029980675.1	GenBank		Complete Genome	96567	96567	2022-09-02		PRJNA862966	
Bacteriophage sp.		isolate: 0193_88175	38018	ASM2998068v1	GCA_029980685.1	GenBank		Complete Genome	39807	39807	2022-09-02		PRJNA862966	
Bacteriophage sp.		isolate: 0188_13206	38018	ASM2998069v1	GCA_029980695.1	GenBank		Complete Genome	15728	15728	2022-09-02		PRJNA862966	
Bacteriophage sp.		isolate: 0152_43866	38018	ASM2998070v1	GCA_029980705.1	GenBank		Complete Genome	13613	13613	2022-09-02		PRJNA862966	
Bacteriophage sp.		isolate: 0139_12998	38018	ASM2998071v1	GCA_029980715.1	GenBank		Complete Genome	51348	51348	2022-09-02		PRJNA862966	
Bacteriophage sp.		isolate: 0090_47442	38018	ASM2998072v1	GCA_029980725.1	GenBank		Complete Genome	56881	56881	2022-09-02		PRJNA862966	
Bacteriophage sp.		isolate: 0070_68283	38018	ASM2998073v1	GCA_029980735.1	GenBank		Complete Genome	13434	13434	2022-09-02		PRJNA862966	
Bacteriophage sp.		isolate: 0061_7387	38018	ASM2998074v1	GCA_029980745.1	GenBank		Complete Genome	11994	11994	2022-09-02		PRJNA862966	
Bacteriophage sp.		isolate: 0031_31559	38018	ASM2998075v1	GCA_029980755.1	GenBank		Complete Genome	53311	53311	2022-09-02		PRJNA862966	
Bacteriophage sp.		isolate: 0019_38567	38018	ASM2998076v1	GCA_029980765.1	GenBank		Complete Genome	13018	13018	2022-09-02		PRJNA862966	
Bacteriophage sp.		isolate: 0009_37923	38018	ASM2998077v1	GCA_029980775.1	GenBank		Complete Genome	53242	53242	2022-09-02		PRJNA862966	
Bacteriophage sp.		isolate: 0009_11920	38018	ASM2998078v1	GCA_029980785.1	GenBank		Complete Genome	11428	11428	2022-09-02		PRJNA862966	
Bacteriophage sp.		isolate: 0004_16249	38018	ASM2998079v1	GCA_029980795.1	GenBank		Complete Genome	33397	33397	2022-09-02		PRJNA862966	
Bacteriophage sp.		isolate: 1150_7189	38018	ASM2998080v1	GCA_029980805.1	GenBank		Complete Genome	51944	51944	2022-09-01		PRJNA862966	
Bacteriophage sp.		isolate: 1081_44034	38018	ASM2998081v1	GCA_029980815.1	GenBank		Complete Genome	14185	14185	2022-09-01		PRJNA862966	
Bacteriophage sp.		isolate: 1078_69447	38018	ASM2998082v1	GCA_029980825.1	GenBank		Complete Genome	35123	35123	2022-09-01		PRJNA862966	
Bacteriophage sp.		isolate: 1010_94542	38018	ASM2998083v1	GCA_029980835.1	GenBank		Complete Genome	15865	15865	2022-09-01		PRJNA862966	
Bacteriophage sp.		isolate: 0993_74836	38018	ASM2998084v1	GCA_029980845.1	GenBank		Complete Genome	50012	50012	2022-09-01		PRJNA862966	
Bacteriophage sp.		isolate: 0985_52221	38018	ASM2998085v1	GCA_029980855.1	GenBank		Complete Genome	18297	18297	2022-09-01		PRJNA862966	
Bacteriophage sp.		isolate: 0984_12761	38018	ASM2998086v1	GCA_029980865.1	GenBank		Complete Genome	57793	57793	2022-09-01		PRJNA862966	
Bacteriophage sp.		isolate: 0965_21054	38018	ASM2998087v1	GCA_029980875.1	GenBank		Complete Genome	19509	19509	2022-09-01		PRJNA862966	
Bacteriophage sp.		isolate: 0933_41958	38018	ASM2998089v1	GCA_029980895.1	GenBank		Complete Genome	13507	13507	2022-09-01		PRJNA862966	
Bacteriophage sp.		isolate: 0880_61084	38018	ASM2998092v1	GCA_029980925.1	GenBank		Complete Genome	48356	48356	2022-09-01		PRJNA862966	
Bacteriophage sp.		isolate: 0860_31235	38018	ASM2998098v1	GCA_029980985.1	GenBank		Complete Genome	57923	57923	2022-09-01		PRJNA862966	
Bacteriophage sp.		isolate: 0854_9631	38018	ASM2998099v1	GCA_029980995.1	GenBank		Complete Genome	57734	57734	2022-09-01		PRJNA862966	
Bacteriophage sp.		isolate: 0830_114810	38018	ASM2998100v1	GCA_029981005.1	GenBank		Complete Genome	50216	50216	2022-09-01		PRJNA862966	
Bacteriophage sp.		isolate: 0806_17607	38018	ASM2998101v1	GCA_029981015.1	GenBank		Complete Genome	18410	18410	2022-09-01		PRJNA862966	
Bacteriophage sp.		isolate: 0769_37654	38018	ASM2998102v1	GCA_029981025.1	GenBank		Complete Genome	12968	12968	2022-09-01		PRJNA862966	
Bacteriophage sp.		isolate: 0754_30450	38018	ASM2998103v1	GCA_029981035.1	GenBank		Complete Genome	16308	16308	2022-09-01		PRJNA862966	
Bacteriophage sp.		isolate: 0753_35532	38018	ASM2998104v1	GCA_029981045.1	GenBank		Complete Genome	11157	11157	2022-09-01		PRJNA862966	
Bacteriophage sp.		isolate: 0748_38372	38018	ASM2998105v1	GCA_029981055.1	GenBank		Complete Genome	11640	11640	2022-09-01		PRJNA862966	
Bacteriophage sp.		isolate: 0717_18832	38018	ASM2998106v1	GCA_029981065.1	GenBank		Complete Genome	43555	43555	2022-09-01		PRJNA862966	
Bacteriophage sp.		isolate: 0702_14541	38018	ASM2998107v1	GCA_029981075.1	GenBank		Complete Genome	53290	53290	2022-09-01		PRJNA862966	
Bacteriophage sp.		isolate: 0673_1286	38018	ASM2998108v1	GCA_029981085.1	GenBank		Complete Genome	16757	16757	2022-09-01		PRJNA862966	
Bacteriophage sp.		isolate: 0667_1453	38018	ASM2998109v1	GCA_029981095.1	GenBank		Complete Genome	11388	11388	2022-09-01		PRJNA862966	
Bacteriophage sp.		isolate: 0653_33622	38018	ASM2998110v1	GCA_029981105.1	GenBank		Complete Genome	57177	57177	2022-09-01		PRJNA862966	
Bacteriophage sp.		isolate: 0645_22723	38018	ASM2998111v1	GCA_029981115.1	GenBank		Complete Genome	50930	50930	2022-09-01		PRJNA862966	
Bacteriophage sp.		isolate: 0625_47978	38018	ASM2998112v1	GCA_029981125.1	GenBank		Complete Genome	57693	57693	2022-09-01		PRJNA862966	
Bacteriophage sp.		isolate: 0604_70783	38018	ASM2998113v1	GCA_029981135.1	GenBank		Complete Genome	15988	15988	2022-09-01		PRJNA862966	
Bacteriophage sp.		isolate: 0569_44878	38018	ASM2998114v1	GCA_029981145.1	GenBank		Complete Genome	18436	18436	2022-09-01		PRJNA862966	
Bacteriophage sp.		isolate: 4300_19582	38018	ASM2998183v1	GCA_029981835.1	GenBank		Complete Genome	98136	98136	2022-09-01		PRJNA862966	
Bacteriophage sp.		isolate: 4284_64376	38018	ASM2998187v1	GCA_029981875.1	GenBank		Complete Genome	21895	21895	2022-09-01		PRJNA862966	
Bacteriophage sp.		isolate: 4266_112604	38018	ASM2998191v1	GCA_029981915.1	GenBank		Complete Genome	101560	101560	2022-09-01		PRJNA862966	
Bacteriophage sp.		isolate: 3781_93393	38018	ASM2998192v1	GCA_029981925.1	GenBank		Complete Genome	94957	94957	2022-09-01		PRJNA862966	
Bacteriophage sp.		isolate: 3589_105981	38018	ASM2998193v1	GCA_029981935.1	GenBank		Complete Genome	29817	29817	2022-09-01		PRJNA862966	
Bacteriophage sp.		isolate: 3465_136698	38018	ASM2998196v1	GCA_029981965.1	GenBank		Complete Genome	30753	30753	2022-09-01		PRJNA862966	
Bacteriophage sp.		isolate: 3194_121850	38018	ASM2998204v1	GCA_029982045.1	GenBank		Complete Genome	99634	99634	2022-09-01		PRJNA862966	
Bacteriophage sp.		isolate: 3108_57610	38018	ASM2998206v1	GCA_029982065.1	GenBank		Complete Genome	30869	30869	2022-09-01		PRJNA862966	
Bacteriophage sp.		isolate: 3055_109949	38018	ASM2998209v1	GCA_029982095.1	GenBank		Complete Genome	30554	30554	2022-09-01		PRJNA862966	
Bacteriophage sp.		isolate: 3047_35960	38018	ASM2998212v1	GCA_029982125.1	GenBank		Complete Genome	19188	19188	2022-09-01		PRJNA862966	
Bacteriophage sp.		isolate: 3042_120418	38018	ASM2998218v1	GCA_029982185.1	GenBank		Complete Genome	40734	40734	2022-09-01		PRJNA862966	
Bacteriophage sp.		isolate: 3013_110685	38018	ASM2998222v1	GCA_029982225.1	GenBank		Complete Genome	30281	30281	2022-09-01		PRJNA862966	
Bacteriophage sp.		isolate: 2957_79885	38018	ASM2998223v1	GCA_029982235.1	GenBank		Complete Genome	49062	49062	2022-09-01		PRJNA862966	
Bacteriophage sp.		isolate: 2887_93012	38018	ASM2998226v1	GCA_029982265.1	GenBank		Complete Genome	101719	101719	2022-09-01		PRJNA862966	
Bacteriophage sp.		isolate: 2815_119144	38018	ASM2998229v1	GCA_029982295.1	GenBank		Complete Genome	30409	30409	2022-09-01		PRJNA862966	
Bacteriophage sp.		isolate: 2742_68994	38018	ASM2998234v1	GCA_029982345.1	GenBank		Complete Genome	39492	39492	2022-09-01		PRJNA862966	
Bacteriophage sp.		isolate: 2737_104244	38018	ASM2998237v1	GCA_029982375.1	GenBank		Complete Genome	38893	38893	2022-09-01		PRJNA862966	
Bacteriophage sp.		isolate: 2520_19079	38018	ASM2998238v1	GCA_029982385.1	GenBank		Complete Genome	57919	57919	2022-09-01		PRJNA862966	
Bacteriophage sp.		isolate: 2476_13296	38018	ASM2998239v1	GCA_029982395.1	GenBank		Complete Genome	57165	57165	2022-09-01		PRJNA862966	
Bacteriophage sp.		isolate: 1717_103960	38018	ASM2998242v1	GCA_029982425.1	GenBank		Complete Genome	12365	12365	2022-08-26		PRJNA862966	
Bacteriophage sp.		isolate: 1627_115567	38018	ASM2998243v1	GCA_029982435.1	GenBank		Complete Genome	30812	30812	2022-08-26		PRJNA862966	
Bacteriophage sp.		isolate: 1545_69260	38018	ASM2998244v1	GCA_029982445.1	GenBank		Complete Genome	53130	53130	2022-08-26		PRJNA862966	
Bacteriophage sp.		isolate: 1528_108790	38018	ASM2998245v1	GCA_029982455.1	GenBank		Complete Genome	87755	87755	2022-08-26		PRJNA862966	
Bacteriophage sp.		isolate: 1514_115327	38018	ASM2998246v1	GCA_029982465.1	GenBank		Complete Genome	41109	41109	2022-08-26		PRJNA862966	
Bacteriophage sp.		isolate: 1423_98297	38018	ASM2998247v1	GCA_029982475.1	GenBank		Complete Genome	14245	14245	2022-08-26		PRJNA862966	
Bacteriophage sp.		isolate: 0882_48380	38018	ASM2998248v1	GCA_029982485.1	GenBank		Complete Genome	85955	85955	2022-08-26		PRJNA862966	
Bacteriophage sp.		isolate: 0803_126720	38018	ASM2998249v1	GCA_029982495.1	GenBank		Complete Genome	14432	14432	2022-08-26		PRJNA862966	
Bacteriophage sp.		isolate: 0724_83324	38018	ASM2998250v1	GCA_029982505.1	GenBank		Complete Genome	14455	14455	2022-08-26		PRJNA862966	
Bacteriophage sp.		isolate: 0498_72044	38018	ASM2998251v1	GCA_029982515.1	GenBank		Complete Genome	150546	150546	2022-08-26		PRJNA862966	
Bacteriophage sp.		isolate: 0458_750	38018	ASM2998252v1	GCA_029982525.1	GenBank		Complete Genome	45175	45175	2022-08-26		PRJNA862966	
Bacteriophage sp.		isolate: 0425_79142	38018	ASM2998253v1	GCA_029982535.1	GenBank		Complete Genome	87064	87064	2022-08-26		PRJNA862966	
Bacteriophage sp.		isolate: 0323_101973	38018	ASM2998254v1	GCA_029982545.1	GenBank		Complete Genome	40230	40230	2022-08-26		PRJNA862966	
Bacteriophage sp.		isolate: 0118_98927	38018	ASM2998255v1	GCA_029982555.1	GenBank		Complete Genome	15857	15857	2022-08-26		PRJNA862966	
Bacteriophage sp.			38018	2P1	GCA_900014825.1	GenBank	Annotation submitted by INSTITUT DE GENETIQUE ET MICROBIOLOGIE, GPMS, UNIVERSITE PARIS-SUD, BAT 400, 91405 ORSAY CEDEX, France	Complete Genome	37087	37087	2016-01-04	56	PRJEB11684	SAMEA3648687
Bacteriophage sp.			38018	4E10.1	GCA_900291045.1	GenBank		Complete Genome	37620	37620	2018-04-17		PRJEB17621	SAMEA104351816
Bacteriophage sp.			38018	2H11.1	GCA_900291125.1	GenBank		Complete Genome	35985	35985	2018-04-17		PRJEB17621	SAMEA104351825
Bacteriophage sp.			38018	D12-2.1	GCA_900291135.1	GenBank		Complete Genome	24589	24589	2018-04-17		PRJEB17621	SAMEA104351828
Bacteriophage sp.			38018	4B09.1	GCA_900291145.1	GenBank		Complete Genome	15730	15730	2018-04-17		PRJEB17621	SAMEA104351822
Bacteriophage sp.			38018	D12-2.3	GCA_900291165.1	GenBank		Complete Genome	18019	18019	2018-04-17		PRJEB17621	SAMEA104351830
Bacteriophage sp.			38018	2H11.3	GCA_900291175.1	GenBank		Complete Genome	34407	34407	2018-04-17		PRJEB17621	SAMEA104351827
Bacteriophage sp.			38018	A11-1.1	GCA_900291185.1	GenBank		Complete Genome	34460	34460	2018-04-17		PRJEB17621	SAMEA104351834
Bacteriophage sp.			38018	4B09.2	GCA_900291195.1	GenBank		Complete Genome	36213	36213	2018-04-17		PRJEB17621	SAMEA104351823
Bacteriophage sp.			38018	4B09.3	GCA_900291215.1	GenBank		Complete Genome	12763	12763	2018-04-17		PRJEB17621	SAMEA104351824
Bacteriophage sp.			38018	G12-2.3	GCA_900291235.1	GenBank		Complete Genome	5030	5030	2018-04-17		PRJEB17621	SAMEA104351839
Bacteriophage sp.			38018	3C05-2.2	GCA_900291245.1	GenBank		Complete Genome	11224	11224	2018-04-17		PRJEB17621	SAMEA104351843
Bacteriophage sp.			38018	A11-1.3	GCA_900291255.1	GenBank		Complete Genome	10239	10239	2018-04-17		PRJEB17621	SAMEA104351836
Bacteriophage sp.			38018	H12-2.2	GCA_900291285.1	GenBank		Complete Genome	6622	6622	2018-04-17		PRJEB17621	SAMEA104351832
Bacteriophage sp.			38018	G12-2.2	GCA_900291295.1	GenBank		Complete Genome	6204	6204	2018-04-17		PRJEB17621	SAMEA104351838
Bacteriophage sp.			38018	3C05-2.1	GCA_900291305.1	GenBank		Complete Genome	24374	24374	2018-04-17		PRJEB17621	SAMEA104351842
Bacteriophage sp.			38018	3G11-2.1	GCA_900291315.1	GenBank		Complete Genome	23587	23587	2018-04-17		PRJEB17621	SAMEA104351845
Bacteriophage sp.			38018	H12-2.1	GCA_900291325.1	GenBank		Complete Genome	36021	36021	2018-04-17		PRJEB17621	SAMEA104351831
Bacteriophage sp.			38018	3G11-2.2	GCA_900291335.1	GenBank		Complete Genome	8385	8385	2018-04-17		PRJEB17621	SAMEA104351846
Bacteriophage sp.			38018	3C05-2.3	GCA_900291355.1	GenBank		Complete Genome	5758	5758	2018-04-17		PRJEB17621	SAMEA104351844
Bacteriophage sp.			38018	3C03-1.1	GCA_900291375.1	GenBank		Complete Genome	14542	14542	2018-04-17		PRJEB17621	SAMEA104351848
Bacteriophage sp.			38018	3C03-1.3	GCA_900291385.1	GenBank		Complete Genome	7398	7398	2018-04-17		PRJEB17621	SAMEA104351850
Bacteriophage sp.			38018	3D01-1.1	GCA_900291395.1	GenBank		Complete Genome	9951	9951	2018-04-17		PRJEB17621	SAMEA104351851
Bacteriophage sp.			38018	3C03-1.2	GCA_900291425.1	GenBank		Complete Genome	17506	17506	2018-04-17		PRJEB17621	SAMEA104351849
Bacteriophage sp.			38018	3D01-1.2	GCA_900291435.1	GenBank		Complete Genome	5025	5025	2018-04-17		PRJEB17621	SAMEA104351852
Bacteriophage sp.			38018	3D01-1.4	GCA_900291445.1	GenBank		Complete Genome	6905	6905	2018-04-17		PRJEB17621	SAMEA104351854
Bacteriophage sp.			38018	2H04.1	GCA_900327445.1	GenBank		Complete Genome	21235	21235	2018-04-17		PRJEB17621	SAMEA104351813
Bacteriophage sp.			38018	2H04.3	GCA_900327455.1	GenBank		Complete Genome	28069	28069	2018-04-17		PRJEB17621	SAMEA104351815
Bacteriophage sp.			38018	2H11.2	GCA_900327465.1	GenBank		Complete Genome	12974	12974	2018-04-17		PRJEB17621	SAMEA104351826
Bacteriophage sp.			38018	3B09-1.1	GCA_900327485.1	GenBank		Complete Genome	23491	23491	2018-04-17		PRJEB17621	SAMEA104351840
Bacteriophage sp.			38018	3D01-1.3	GCA_900327505.1	GenBank		Complete Genome	14429	14429	2018-04-17		PRJEB17621	SAMEA104351853
Bacteriophage sp.			38018	3G11-2.3	GCA_900327525.1	GenBank		Complete Genome	7439	7439	2018-04-17		PRJEB17621	SAMEA104351847
Bacteriophage sp.			38018	2H07.2	GCA_900327545.1	GenBank		Complete Genome	36216	36216	2018-04-17		PRJEB17621	SAMEA104351820
Bacteriophage sp.			38018	2H07.1	GCA_900327565.1	GenBank		Complete Genome	15727	15727	2018-04-17		PRJEB17621	SAMEA104351819
Bacteriophage sp.			38018	3B09-1.2	GCA_900327575.1	GenBank		Complete Genome	5111	5111	2018-04-17		PRJEB17621	SAMEA104351841
Bacteriophage sp.			38018	A11-1.2	GCA_900327595.1	GenBank		Complete Genome	36866	36866	2018-04-17		PRJEB17621	SAMEA104351835
Bacteriophage sp.			38018	A12-2	GCA_900327745.1	GenBank		Complete Genome	6633	6633	2018-04-17		PRJEB17621	SAMEA104351833
Bacteriophage sp.			38018	D12-2.2	GCA_900327765.1	GenBank		Complete Genome	26652	26652	2018-04-17		PRJEB17621	SAMEA104351829
Bacteriophage sp.			38018	2H07.3	GCA_900327785.1	GenBank		Complete Genome	11055	11055	2018-04-17		PRJEB17621	SAMEA104351821
Bacteriophage sp.			38018	G12-2.1	GCA_900327795.1	GenBank		Complete Genome	34470	34470	2018-04-17		PRJEB17621	SAMEA104351837
